crime_id;year;month;day;weekday;hour;aisp;city;neighborhood;nature;victim_age;gender;ethnicity;sexual_orientation;victim_id
2024516223;2024;4;24;Quarta;23;19ª AISP – Rolandia;BELA VISTA DO PARAISO;SANTA TEREZINHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;M;BRANCA;HETEROSSEXUAL;10149
2024515912;2024;4;24;Quarta;22;4ª AISP - Ponta Grossa;PONTA GROSSA;NOVA RUSSIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;;;10148
2024515569;2024;4;24;Quarta;19;14ª AISP - Campo Mourão;CAMPO MOURAO;MORADIAS AVELINO PIACENTINI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA;;10147
2024514669;2024;4;24;Quarta;14;18ª AISP – Apucarana;APUCARANA;JARDIM APUCARANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;BRANCA;;10146
2024512607;2024;4;23;Terça;17;4ª AISP - Ponta Grossa;PONTA GROSSA;BOA VISTA;Praticar Homicídio Culposo na Direção de Veículo;;M;;;18367
2024511260;2024;4;23;Terça;18;13ª AISP – Toledo;TOLEDO;RURAL DE BOA VISTA;Praticar Homicídio Culposo na Direção de Veículo;45;M;;;18366
2024510841;2024;4;23;Terça;19;15ª AISP – Umuarama;IPORA;VILA NILZA;Praticar Homicídio Culposo na Direção de Veículo;24;M;PARDA;;18365
2024508143;2024;4;23;Terça;7;17ª AISP – Maringá;MARINGA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;19;M;BRANCA;;18364
2024507880;2024;4;23;Terça;4;1ª AISP - Curitiba;CURITIBA;CENTRO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;0,083;M;BRANCA;;21414
2024507776;2024;4;20;Sábado;21;2ª AISP – São José dos Pinhais;SAO JOSE DOS PINHAIS;AGUAS BELAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);51;M;;;10145
2024507696;2024;4;23;Terça;5;10ª AISP - Francisco Beltrão;FLOR DA SERRA DO SUL;COHAPAR;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);56;M;PARDA;;10144
2024506751;2024;4;22;Segunda;20;15ª AISP – Umuarama;TAPEJARA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;PARDA;;10143
2024506388;2024;4;22;Segunda;23;18ª AISP – Apucarana;FAXINAL;RURAL;Praticar Homicídio Culposo na Direção de Veículo;73;F;;;18363
2024506265;2024;4;22;Segunda;17;2ª AISP – São José dos Pinhais;FAZENDA RIO GRANDE;VENEZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);;;;;10142
2024506188;2024;4;22;Segunda;17;1ª AISP - Curitiba;CURITIBA;AUGUSTA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;0,083;M;BRANCA;;21413
2024505985;2024;4;22;Segunda;20;14ª AISP - Campo Mourão;CAMPO MOURAO;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;;M;;;18362
2024505655;2024;4;22;Segunda;18;16ª AISP – Paranavaí;PARAISO DO NORTE;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA;;10141
2024505367;2024;4;22;Segunda;7;2ª AISP – São José dos Pinhais;CAMPO MAGRO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);55;M;BRANCA;;10140
2024502639;2024;4;22;Segunda;6;2ª AISP – São José dos Pinhais;SAO JOSE DOS PINHAIS;AVIACAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA;;10139
2024500938;2024;4;22;Segunda;0;4ª AISP - Ponta Grossa;PONTA GROSSA;OFICINAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);10;F;BRANCA;;10138
2024499804;2024;4;21;Domingo;14;11ª AISP - Cascavel;CASCAVEL;MORUMBI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;;;10137
2024499498;2024;4;21;Domingo;17;23ª AISP – Jacarezinho;JACAREZINHO;JARDIM SCYLLA;Praticar Homicídio Culposo na Direção de Veículo;35;M;PARDA;;18361
2024499393;2024;4;20;Sábado;17;13ª AISP – Toledo;SANTA HELENA;VILA CELESTE;Praticar Homicídio Culposo na Direção de Veículo;27;M;PARDA;;18360
2024499016;2024;4;21;Domingo;13;2ª AISP – São José dos Pinhais;BOCAIUVA DO SUL;RIO ABAIXO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);71;M;;HETEROSSEXUAL;10136
2024498977;2024;4;14;Domingo;9;2ª AISP – São José dos Pinhais;COLOMBO;GUARAITUBA;Praticar Homicídio Culposo na Direção de Veículo;51;M;PARDA;;18359
2024498435;2024;4;21;Domingo;6;7ª AISP – Guarapuava;GUARAPUAVA;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;72;M;PARDA;;18358
2024498253;2024;4;20;Sábado;23;20ª AISP – Londrina;LONDRINA;CILO 3;Praticar Homicídio Culposo na Direção de Veículo;34;F;BRANCA;HETEROSSEXUAL;18357
2024498118;2024;4;21;Domingo;2;3ª AISP – Paranaguá;MORRETES;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;PARDA;;10135
2024497869;2024;4;20;Sábado;22;1ª AISP - Curitiba;CURITIBA;UBERABA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;PARDA;HETEROSSEXUAL;10134
2024497579;2024;4;21;Domingo;0;1ª AISP - Curitiba;CURITIBA;ABRANCHES;Praticar Homicídio Culposo na Direção de Veículo;24;M;;;18356
2024497325;2024;4;20;Sábado;20;15ª AISP – Umuarama;UMUARAMA;ZONA CINCO;Praticar Homicídio Culposo na Direção de Veículo;63;M;PARDA;;18355
2024497155;2024;4;20;Sábado;22;19ª AISP – Rolandia;ARAPONGAS;PRIMAVERA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PRETA;;10133
2024496734;2024;4;20;Sábado;18;13ª AISP – Toledo;MARECHAL CANDIDO RONDON;LINHA BOA VISTA;Praticar Homicídio Culposo na Direção de Veículo;27;M;PARDA;HETEROSSEXUAL;18354
2024495151;2024;4;20;Sábado;0;22ª AISP - Telêmaco Borba;VENTANIA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA;;10132
2024494263;2024;4;19;Sexta;21;3ª AISP – Paranaguá;MORRETES;VILA DAS PALMEIRAS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;0,083;M;BRANCA;;21412
2024494161;2024;4;19;Sexta;21;11ª AISP - Cascavel;CASCAVEL;PERIOLO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;AMARELA;;10131
2024493644;2024;4;19;Sexta;14;9ª AISP - Pato Branco;CORONEL DOMINGOS SOARES;PEDRAS BRANCAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);52;M;PARDA;;10130
2024493615;2024;4;19;Sexta;21;15ª AISP – Umuarama;CRUZEIRO DO OESTE;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;BRANCA;;10129
2024493325;2024;4;19;Sexta;19;16ª AISP – Paranavaí;QUERENCIA DO NORTE;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA;;10128
2024490845;2024;4;19;Sexta;11;15ª AISP – Umuarama;CRUZEIRO DO OESTE;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;M;BRANCA;;10127
2024489538;2024;4;18;Quinta;23;11ª AISP - Cascavel;CASCAVEL;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;26;F;PARDA;;18353
2024489473;2024;4;18;Quinta;20;3ª AISP – Paranaguá;PARANAGUA;VILA SAO JORGE;Praticar Homicídio Culposo na Direção de Veículo;65;M;BRANCA;;18352
2024489260;2024;4;18;Quinta;22;20ª AISP – Londrina;LONDRINA;BANDEIRANTES;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;0,083;M;AMARELA;;21410
2024489260;2024;4;18;Quinta;22;20ª AISP – Londrina;LONDRINA;BANDEIRANTES;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;0,083;M;BRANCA;;21411
2024489018;2024;4;18;Quinta;18;15ª AISP – Umuarama;IPORA;AREA RURAL;Praticar Homicídio Culposo na Direção de Veículo;53;M;BRANCA;;18351
2024488132;2024;4;18;Quinta;17;17ª AISP – Maringá;MARINGA;CONJUNTO RESIDENCIAL JOAO DE BARRO ITAPARICA;Praticar Homicídio Culposo na Direção de Veículo;47;F;BRANCA;;18350
2024485808;2024;4;17;Quarta;19;4ª AISP - Ponta Grossa;PONTA GROSSA;PIRIQUITOS;Praticar Homicídio Culposo na Direção de Veículo;61;M;BRANCA;;18349
2024485236;2024;4;18;Quinta;2;12ª AISP - Foz do Iguaçu;FOZ DO IGUACU;TRES LAGOAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA;;10126
2024485053;2024;4;18;Quinta;2;17ª AISP – Maringá;SARANDI;COMETA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;BRANCA;;10125
2024484499;2024;4;17;Quarta;21;2ª AISP – São José dos Pinhais;ARAUCARIA;CAMPINA DA BARRA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;0,083;M;BRANCA;;21409
2024480453;2024;4;17;Quarta;1;2ª AISP – São José dos Pinhais;CAMPO LARGO;CERCADINHO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);16;M;;;10124
2024479886;2024;4;16;Terça;20;3ª AISP – Paranaguá;PARANAGUA;EMBOGUACU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;PARDA;;10123
2024479509;2024;4;16;Terça;17;4ª AISP - Ponta Grossa;PONTA GROSSA;NOVA RUSSIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;BRANCA;;10122
2024477605;2024;4;16;Terça;11;2ª AISP – São José dos Pinhais;PINHAIS;JARDIM CLAUDIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;;;10121
2024475766;2024;4;15;Segunda;21;12ª AISP - Foz do Iguaçu;SANTA TEREZINHA DE ITAIPU;STA MONICA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;PARDA;HETEROSSEXUAL;10120
2024475559;2024;4;16;Terça;1;6ª AISP - União Da Vitoria;UNIAO DA VITORIA;SAO CRISTOVAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;PARDA;;10119
2024475059;2024;4;15;Segunda;19;12ª AISP - Foz do Iguaçu;ITAIPULANDIA;VILA JACUTINGA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;PARDA;;10118
2024472897;2024;4;15;Segunda;10;11ª AISP - Cascavel;SANTA TEREZA DO OESTE;STA TEREZA;Lesão Corporal com Resultado Morte;42;M;PRETA;HETEROSSEXUAL;13012
2024471390;2024;4;14;Domingo;2;4ª AISP - Ponta Grossa;PIRAI DO SUL;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA;HETEROSSEXUAL;10117
2024470999;2024;4;14;Domingo;21;2ª AISP – São José dos Pinhais;MANDIRITUBA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;45;M;PARDA;;18347
2024470912;2024;4;13;Sábado;5;17ª AISP – Maringá;SARANDI;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;;;10116
2024470747;2024;4;15;Segunda;8;4ª AISP - Ponta Grossa;JAGUARIAIVA;PRIMAVERA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;0,083;M;BRANCA;;21408
2024470239;2024;4;14;Domingo;20;1ª AISP - Curitiba;CURITIBA;CIDADE INDUSTRIAL DE CURITIBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);46;M;BRANCA;HETEROSSEXUAL;10115
2024469868;2024;4;14;Domingo;18;11ª AISP - Cascavel;QUEDAS DO IGUACU;LUZITANI;Feminicídio;23;F;PARDA;HETEROSSEXUAL;12285
2024469868;2024;4;14;Domingo;18;11ª AISP - Cascavel;QUEDAS DO IGUACU;LUZITANI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;F;PARDA;HETEROSSEXUAL;10114
2024469831;2024;4;7;Domingo;1;1ª AISP - Curitiba;CURITIBA;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;BRANCA;HETEROSSEXUAL;10113
2024469584;2024;4;14;Domingo;16;1ª AISP - Curitiba;CURITIBA;CIDADE INDUSTRIAL DE CURITIBA;Feminicídio;35;F;BRANCA;HETEROSSEXUAL;12284
2024469584;2024;4;14;Domingo;16;1ª AISP - Curitiba;CURITIBA;CIDADE INDUSTRIAL DE CURITIBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;F;BRANCA;HETEROSSEXUAL;10112
2024469352;2024;4;14;Domingo;17;3ª AISP – Paranaguá;PARANAGUA;PORTO DOS PADRES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;BRANCA;;10111
2024469224;2024;4;13;Sábado;18;2ª AISP – São José dos Pinhais;MANDIRITUBA;SANTO AMARO;Praticar Homicídio Culposo na Direção de Veículo;66;M;BRANCA;;18346
2024469024;2024;4;9;Terça;11;7ª AISP – Guarapuava;GUARAPUAVA;BONSUCESSO;Praticar Homicídio Culposo na Direção de Veículo;52;F;BRANCA;;18345
2024468376;2024;4;14;Domingo;2;15ª AISP – Umuarama;MARILUZ;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;PARDA;;10110
2024468270;2024;4;14;Domingo;2;5ª AISP - São Mateus do Sul;LAPA;VILA DO PRINCIPE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;;;10109
2024468147;2024;4;13;Sábado;21;2ª AISP – São José dos Pinhais;ALMIRANTE TAMANDARE;TRANQUEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);53;F;BRANCA;;10108
2024467270;2024;4;13;Sábado;23;2ª AISP – São José dos Pinhais;COLOMBO;OSASCO;Praticar Homicídio Culposo na Direção de Veículo;24;M;BRANCA;;18344
2024467270;2024;4;13;Sábado;23;2ª AISP – São José dos Pinhais;COLOMBO;OSASCO;Praticar Homicídio Culposo na Direção de Veículo;25;M;BRANCA;;18343
2024467200;2024;4;13;Sábado;20;7ª AISP – Guarapuava;FOZ DO JORDAO;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;18;M;;;18342
2024466611;2024;4;13;Sábado;19;4ª AISP - Ponta Grossa;ARAPOTI;BARREIRO;Praticar Homicídio Culposo na Direção de Veículo;69;M;BRANCA;;18341
2024466123;2024;4;13;Sábado;14;1ª AISP - Curitiba;CURITIBA;CAJURU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;BRANCA;HETEROSSEXUAL;10107
2024465343;2024;4;13;Sábado;2;15ª AISP – Umuarama;PEROLA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;58;M;PRETA;HETEROSSEXUAL;18340
2024465007;2024;4;13;Sábado;8;2ª AISP – São José dos Pinhais;COLOMBO;MAUA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA;;10106
2024464771;2024;4;12;Sexta;19;3ª AISP – Paranaguá;ANTONINA;ITAPEMA DE BAIXO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;;;10105
2024464690;2024;4;13;Sábado;5;3ª AISP – Paranaguá;PARANAGUA;PALMITAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;BRANCA;;10104
2024464534;2024;4;13;Sábado;0;14ª AISP - Campo Mourão;CAMPO MOURAO;JARDIM IZABEL;Praticar Homicídio Culposo na Direção de Veículo;;M;;;18339
2024464420;2024;4;12;Sexta;23;4ª AISP - Ponta Grossa;PONTA GROSSA;CARA CARA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;PARDA;;10102
2024463271;2024;4;12;Sexta;20;19ª AISP – Rolandia;ROLANDIA;PQNÃO INFORMADO INDUSTRIAL;Praticar Homicídio Culposo na Direção de Veículo;62;F;BRANCA;;18337
2024463271;2024;4;12;Sexta;20;19ª AISP – Rolandia;ROLANDIA;PQNÃO INFORMADO INDUSTRIAL;Praticar Homicídio Culposo na Direção de Veículo;62;M;;;18338
2024463206;2024;4;12;Sexta;8;11ª AISP - Cascavel;CASCAVEL;ALTO ALEGRE;Praticar Homicídio Culposo na Direção de Veículo;61;M;BRANCA;;18336
2024462695;2024;4;12;Sexta;15;10ª AISP - Francisco Beltrão;MARMELEIRO;INTERIOR;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;;;10101
2024461744;2024;4;12;Sexta;12;2ª AISP – São José dos Pinhais;ARAUCARIA;THOMAZ COELHO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA;BISSEXUAL;10100
2024461056;2024;4;12;Sexta;8;2ª AISP – São José dos Pinhais;CAMPINA GRANDE DO SUL;JARDIM PINHEIROS;Praticar Homicídio Culposo na Direção de Veículo;54;M;;;18335
2024459649;2024;4;12;Sexta;6;7ª AISP – Guarapuava;GUARAPUAVA;DISTRITO GUARA;Praticar Homicídio Culposo na Direção de Veículo;46;M;BRANCA;;18334
2024459649;2024;4;12;Sexta;6;7ª AISP – Guarapuava;GUARAPUAVA;DISTRITO GUARA;Praticar Homicídio Culposo na Direção de Veículo;50;M;BRANCA;;18333
2024459384;2024;4;12;Sexta;3;4ª AISP - Ponta Grossa;SENGES;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;BRANCA;HETEROSSEXUAL;10099
2024455724;2024;4;7;Domingo;19;1ª AISP - Curitiba;CURITIBA;ALTO BOQUEIRAO;Lesão Corporal com Resultado Morte;59;M;PARDA;HETEROSSEXUAL;13011
2024455135;2024;4;11;Quinta;4;14ª AISP - Campo Mourão;MAMBORE;RODOVIA;Praticar Homicídio Culposo na Direção de Veículo;36;M;;;18332
2024455103;2024;4;11;Quinta;3;2ª AISP – São José dos Pinhais;ALMIRANTE TAMANDARE;COLONIA ANTONIO PRADO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;PARDA;;10098
2024454560;2024;4;11;Quinta;6;23ª AISP – Jacarezinho;RIBEIRAO DO PINHAL;VILA HERMINIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;M;PARDA;;10097
2024453455;2024;4;10;Quarta;13;10ª AISP - Francisco Beltrão;CRUZEIRO DO IGUACU;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;53;M;;HETEROSSEXUAL;18331
2024453455;2024;4;10;Quarta;13;10ª AISP - Francisco Beltrão;CRUZEIRO DO IGUACU;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;69;F;BRANCA;HETEROSSEXUAL;18329
2024453455;2024;4;10;Quarta;13;10ª AISP - Francisco Beltrão;CRUZEIRO DO IGUACU;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;76;M;BRANCA;HETEROSSEXUAL;18330
2024452737;2024;4;10;Quarta;13;20ª AISP – Londrina;LONDRINA;CINCO CONJUNTOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA;;10096
2024451608;2024;4;6;Sábado;22;10ª AISP - Francisco Beltrão;FRANCISCO BELTRAO;AGUA BRANCA;Praticar Homicídio Culposo na Direção de Veículo;42;M;BRANCA;;18328
2024451210;2024;4;10;Quarta;5;7ª AISP – Guarapuava;GUARAPUAVA;DISTRITO GUARA;Praticar Homicídio Culposo na Direção de Veículo;35;M;;;18327
2024451107;2024;4;10;Quarta;3;2ª AISP – São José dos Pinhais;SAO JOSE DOS PINHAIS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;35;M;;;18326
2024449531;2024;4;10;Quarta;0;1ª AISP - Curitiba;CURITIBA;TATUQUARA;Lesão Corporal com Resultado Morte;50;M;BRANCA;HETEROSSEXUAL;13010
2024448960;2024;4;9;Terça;18;13ª AISP – Toledo;NOVA SANTA ROSA;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;64;M;BRANCA;HETEROSSEXUAL;18325
2024448932;2024;4;9;Terça;15;9ª AISP - Pato Branco;VITORINO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;46;M;;;18324
2024448479;2024;4;9;Terça;8;8ª AISP - Laranjeiras do Sul;RIO BONITO DO IGUACU;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA;;10095
2024445134;2024;4;6;Sábado;21;4ª AISP - Ponta Grossa;PONTA GROSSA;NEVES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;PARDA;;10094
2024444718;2024;4;8;Segunda;18;1ª AISP - Curitiba;CURITIBA;BACACHERI;Praticar Homicídio Culposo na Direção de Veículo;47;M;BRANCA;;18323
2024443209;2024;4;8;Segunda;2;4ª AISP - Ponta Grossa;PONTA GROSSA;CHAPADA;Praticar Homicídio Culposo na Direção de Veículo;22;M;;;18322
2024442204;2024;4;8;Segunda;14;11ª AISP - Cascavel;CASCAVEL;SAO CRISTOVAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;BRANCA;;10093
2024441794;2024;4;7;Domingo;20;14ª AISP - Campo Mourão;NOVA CANTU;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;68;F;;;18321
2024440820;2024;4;7;Domingo;9;2ª AISP – São José dos Pinhais;PIRAQUARA;JARDIM HOLANDEZ;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;PRETA;;10092
2024440625;2024;4;7;Domingo;20;4ª AISP - Ponta Grossa;PONTA GROSSA;OFICINAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);51;M;PARDA;;10091
2024440346;2024;4;8;Segunda;6;1ª AISP - Curitiba;CURITIBA;BOQUEIRAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;BRANCA;HETEROSSEXUAL;10090
2024439804;2024;4;8;Segunda;3;2ª AISP – São José dos Pinhais;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA;;10089
2024439296;2024;4;7;Domingo;9;2ª AISP – São José dos Pinhais;PINHAIS;VARGEM GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;BRANCA;;10088
2024439004;2024;4;8;Segunda;0;2ª AISP – São José dos Pinhais;PINHAIS;JARDIM KARLA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;BRANCA;;10087
2024438696;2024;4;7;Domingo;21;12ª AISP - Foz do Iguaçu;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;PRETA;;10086
2024438206;2024;4;7;Domingo;3;4ª AISP - Ponta Grossa;PONTA GROSSA;COLONIA DONA LUIZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;;;10085
2024438055;2024;4;7;Domingo;13;23ª AISP – Jacarezinho;WENCESLAU BRAZ;VILA FORMOSA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;BRANCA;;10084
2024437768;2024;4;7;Domingo;16;17ª AISP – Maringá;ANGULO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);51;M;;;10083
2024437322;2024;4;7;Domingo;11;7ª AISP – Guarapuava;GUARAPUAVA;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;43;M;BRANCA;;18320
2024437109;2024;4;7;Domingo;2;4ª AISP - Ponta Grossa;PONTA GROSSA;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;20;M;;;18318
2024437109;2024;4;7;Domingo;2;4ª AISP - Ponta Grossa;PONTA GROSSA;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;49;M;;;18319
2024436800;2024;4;7;Domingo;4;2ª AISP – São José dos Pinhais;PINHAIS;VARGEM GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);51;M;BRANCA;;10082
2024436780;2024;4;6;Sábado;21;2ª AISP – São José dos Pinhais;ARAUCARIA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;29;M;BRANCA;;18316
2024436780;2024;4;6;Sábado;21;2ª AISP – São José dos Pinhais;ARAUCARIA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;43;M;BRANCA;HETEROSSEXUAL;18317
2024436770;2024;4;7;Domingo;9;2ª AISP – São José dos Pinhais;ARAUCARIA;CAMPINA DA BARRA;Praticar Homicídio Culposo na Direção de Veículo;28;F;;;18315
2024436711;2024;4;7;Domingo;8;12ª AISP - Foz do Iguaçu;MEDIANEIRA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;PARDA;;10081
2024436626;2024;4;7;Domingo;2;7ª AISP – Guarapuava;PINHAO;MAZURECHEN;Lesão Corporal com Resultado Morte;23;M;;HETEROSSEXUAL;13008
2024436560;2024;4;7;Domingo;3;11ª AISP - Cascavel;CASCAVEL;INTERLAGOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);69;M;BRANCA;;10080
2024435506;2024;4;6;Sábado;21;17ª AISP – Maringá;MARINGA;DISTRITO IGUATEMI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA;;10079
2024434601;2024;4;6;Sábado;19;18ª AISP – Apucarana;APUCARANA;DISTRITO VILA REIS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;PARDA;;10078
2024434475;2024;4;6;Sábado;14;22ª AISP - Telêmaco Borba;TELEMACO BORBA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;47;F;BRANCA;;18313
2024434475;2024;4;6;Sábado;14;22ª AISP - Telêmaco Borba;TELEMACO BORBA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;47;M;PRETA;;18314
2024434391;2024;4;6;Sábado;7;4ª AISP - Ponta Grossa;PIRAI DO SUL;ITOCA;Feminicídio;27;F;BRANCA;HETEROSSEXUAL;12283
