year;month;day;weekday;hour;city;neighborhood;nature;victim_age;gender;ethnicity;sexual_orientation
2021;8;27;SEXTA;14;RIO BONITO DO IGUACU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);53;M;BRANCA;
2021;9;24;SEXTA;22;PALMITAL;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;M;PARDA;
2021;10;9;SABADO;2;LARANJEIRAS DO SUL;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;PARDA;
2021;11;20;SABADO;16;CANTAGALO;VILA CHEMIN;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);61;M;BRANCA;
2021;12;11;SABADO;19;LARANJEIRAS DO SUL;SAO MIGUEL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;;
2021;12;19;DOMINGO;23;VIRMOND;KM 430;Praticar Homicídio Culposo na Direção de Veículo;32;M;AMARELA;
2020;1;1;QUARTA;6;PALMITAL;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA;
2020;1;2;QUINTA;21;NOVA LARANJEIRAS;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA;
2020;1;17;SEXTA;18;PALMITAL;BARRO PRETO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;BRANCA;
2020;1;22;QUARTA;22;LARANJAL;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA;
2020;2;2;DOMINGO;1;LARANJEIRAS DO SUL;SAO FRANCISCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;PARDA;HETEROSSEXUAL
2020;2;2;DOMINGO;1;LARANJEIRAS DO SUL;SAO FRANCISCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;PARDA;HETEROSSEXUAL
2020;2;2;DOMINGO;7;LARANJEIRAS DO SUL;PRESIDENTE VARGAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA;HETEROSSEXUAL
2020;2;3;SEGUNDA;17;LARANJEIRAS DO SUL;MINEIRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PARDA;HETEROSSEXUAL
2020;2;9;DOMINGO;0;LARANJAL;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;PARDA;HETEROSSEXUAL
2020;2;10;SEGUNDA;20;GOIOXIM;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;BRANCA;HETEROSSEXUAL
2020;2;22;SABADO;13;LARANJEIRAS DO SUL;BR 277 KM 4536;Praticar Homicídio Culposo na Direção de Veículo;20;M;BRANCA;
2020;2;22;SABADO;18;RIO BONITO DO IGUACU;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;M;BRANCA;HETEROSSEXUAL
2020;3;14;SABADO;4;LARANJEIRAS DO SUL;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;20;M;BRANCA;HETEROSSEXUAL
2020;3;25;QUARTA;1;LARANJEIRAS DO SUL;PRESIDENTE VARGAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PRETA;HETEROSSEXUAL
2020;3;29;DOMINGO;1;GOIOXIM;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);;;;
2020;3;29;DOMINGO;1;GOIOXIM;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);;;;
2020;4;11;SABADO;20;LARANJAL;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);56;M;;HETEROSSEXUAL
2020;4;30;QUINTA;10;RIO BONITO DO IGUACU;CENTRO NOVO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);45;M;PARDA;HETEROSSEXUAL
2020;5;30;SABADO;20;PALMITAL;CAROLO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;PARDA;
2020;6;21;DOMINGO;23;RIO BONITO DO IGUACU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;PRETA;
2020;7;19;DOMINGO;13;RIO BONITO DO IGUACU;ACAMPAMENTO GUAJUVIR;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);53;M;PARDA;
2020;8;6;QUINTA;17;VIRMOND;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;M;PARDA;
2020;8;7;SEXTA;12;CANTAGALO;MARIA AUGUSTA;Feminicídio;33;F;BRANCA;
2020;8;7;SEXTA;12;CANTAGALO;MARIA AUGUSTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;F;BRANCA;
2020;8;27;QUINTA;19;RIO BONITO DO IGUACU;NOVA ESPERANCA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;;
2020;9;2;QUARTA;22;LARANJEIRAS DO SUL;SAO FRANCISCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA;
2020;10;2;SEXTA;1;LARANJEIRAS DO SUL;PRESIDENTE VARGAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;BRANCA;
2020;10;2;SEXTA;1;LARANJEIRAS DO SUL;PRESIDENTE VARGAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;PARDA;
2020;10;17;SABADO;6;LARANJEIRAS DO SUL;GETULIO VARGAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA;
2020;10;25;DOMINGO;7;RIO BONITO DO IGUACU;ZONA RURAL;Roubo com Resultado Morte;48;M;BRANCA;
2020;11;8;DOMINGO;12;RIO BONITO DO IGUACU;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;F;;
2020;11;8;DOMINGO;12;RIO BONITO DO IGUACU;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;M;;
2020;12;1;TERCA;23;VIRMOND;LINHA CAVERNOSO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);57;M;PARDA;
2020;12;4;SEXTA;7;LARANJEIRAS DO SUL;SAO FRANCISCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;F;BRANCA;
2020;12;5;SABADO;1;CANTAGALO;JARDIM SANTANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;F;BRANCA;
2019;1;20;DOMINGO;6;LARANJEIRAS DO SUL;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;30;;BRANCA;HETEROSSEXUAL
2019;2;2;SABADO;16;LARANJEIRAS DO SUL;CRISTO REI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;BRANCA;HETEROSSEXUAL
2019;2;7;QUINTA;9;PALMITAL;CENTRO;Feminicídio;38;F;BRANCA;HETEROSSEXUAL
2019;2;7;QUINTA;9;PALMITAL;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;F;BRANCA;HETEROSSEXUAL
2019;2;21;QUINTA;0;LARANJAL;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;PARDA;HETEROSSEXUAL
2019;3;3;DOMINGO;17;RIO BONITO DO IGUACU;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);52;M;BRANCA;HOMOSEXUAL
2019;3;16;SABADO;0;GOIOXIM;LARA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);;M;;
2019;3;17;DOMINGO;23;LARANJEIRAS DO SUL;ZONA RURAL;Feminicídio;29;F;BRANCA;HETEROSSEXUAL
2019;3;17;DOMINGO;23;LARANJEIRAS DO SUL;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;F;BRANCA;HETEROSSEXUAL
2019;4;4;QUINTA;20;LARANJEIRAS DO SUL;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;46;M;BRANCA;HETEROSSEXUAL
2019;4;5;SEXTA;2;RIO BONITO DO IGUACU;IRENO ALVES;Feminicídio;22;F;;HETEROSSEXUAL
2019;4;5;SEXTA;2;RIO BONITO DO IGUACU;IRENO ALVES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;BRANCA;HETEROSSEXUAL
2019;4;5;SEXTA;2;RIO BONITO DO IGUACU;IRENO ALVES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;F;;HETEROSSEXUAL
2019;4;19;SEXTA;2;LARANJAL;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;PARDA;HOMOSEXUAL
2019;5;1;QUARTA;0;NOVA LARANJEIRAS;ALDEIA INDIGENA;Lesão Corporal com Resultado Morte;31;M;INDIGENA;HETEROSSEXUAL
2019;5;26;DOMINGO;19;RIO BONITO DO IGUACU;ZONA RURAL;Roubo com Resultado Morte;65;M;BRANCA;HETEROSSEXUAL
2019;5;26;DOMINGO;20;CANTAGALO;CACULA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;;HETEROSSEXUAL
2019;6;1;SABADO;9;PALMITAL;RIO DA CASA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA;HETEROSSEXUAL
2019;6;1;SABADO;20;RIO BONITO DO IGUACU;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA;HETEROSSEXUAL
2019;6;2;DOMINGO;4;PALMITAL;VILA VERDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;BRANCA;HETEROSSEXUAL
2019;7;9;TERCA;19;PALMITAL;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);69;M;BRANCA;
2019;8;1;QUINTA;15;RIO BONITO DO IGUACU;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;47;M;BRANCA;HETEROSSEXUAL
2019;8;10;SABADO;18;LARANJEIRAS DO SUL;AGUA VERDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;PARDA;
2019;8;12;SEGUNDA;7;LARANJEIRAS DO SUL;RURAL;Praticar Homicídio Culposo na Direção de Veículo;58;M;PARDA;HETEROSSEXUAL
2019;8;24;SABADO;4;LARANJEIRAS DO SUL;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;16;M;;
2019;8;24;SABADO;4;LARANJEIRAS DO SUL;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;20;M;;
2019;8;24;SABADO;4;LARANJEIRAS DO SUL;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;35;F;;
2019;8;24;SABADO;9;MARQUINHO;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);66;M;PARDA;HETEROSSEXUAL
2019;8;28;QUARTA;20;LARANJAL;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);65;M;BRANCA;
2019;9;5;QUINTA;14;LARANJEIRAS DO SUL;NS APARECIDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;PARDA;HETEROSSEXUAL
2019;9;6;SEXTA;19;GOIOXIM;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;F;PARDA;
2019;9;18;QUARTA;19;RIO BONITO DO IGUACU;VISTA ALEGRE;Feminicídio;33;F;BRANCA;
2019;9;18;QUARTA;19;RIO BONITO DO IGUACU;VISTA ALEGRE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);15;F;BRANCA;
2019;9;18;QUARTA;19;RIO BONITO DO IGUACU;VISTA ALEGRE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;F;BRANCA;
2019;9;18;QUARTA;19;RIO BONITO DO IGUACU;VISTA ALEGRE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;;
2019;10;13;DOMINGO;8;PALMITAL;AGUA QUENTE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PARDA;
2019;10;25;SEXTA;18;GOIOXIM;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;PARDA;
2019;11;16;SABADO;0;RIO BONITO DO IGUACU;IRENO ALVES;Roubo com Resultado Morte;75;M;BRANCA;
2019;11;16;SABADO;1;LARANJEIRAS DO SUL;PRESIDENTE VARGAS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;15;M;BRANCA;
2019;11;22;SEXTA;20;LARANJEIRAS DO SUL;JABOTICABAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;34;M;BRANCA;HETEROSSEXUAL
2019;12;4;QUARTA;9;RIO BONITO DO IGUACU;ACAMPAMENTO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);69;M;PARDA;
2019;12;12;QUINTA;23;LARANJEIRAS DO SUL;PRESIDENTE VARGAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PARDA;
2019;12;13;SEXTA;21;CANTAGALO;SAO FRANCISCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;PARDA;
2024;1;29;SEGUNDA;17;SAO JORGE DO OESTE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;12;M;BRANCA;
2024;1;19;SEXTA;15;CHOPINZINHO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;F;PARDA;HETEROSSEXUAL
2024;1;17;QUARTA;14;MARIOPOLIS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;64;F;BRANCA;HETEROSSEXUAL
2024;1;17;QUARTA;0;ITAPEJARA DO OESTE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;19;M;BRANCA;
2024;1;13;SABADO;18;VITORINO;ARAUCARIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);46;M;PARDA;
2024;1;10;QUARTA;18;MANGUEIRINHA;POUSO ALEGRE;Feminicídio;19;F;BRANCA;
2024;1;10;QUARTA;18;MANGUEIRINHA;POUSO ALEGRE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;F;BRANCA;
2024;1;10;QUARTA;18;MANGUEIRINHA;POUSO ALEGRE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);57;F;PARDA;
2024;1;1;SEGUNDA;21;PALMAS;ZONA RURAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;0,083;M;BRANCA;
2024;2;26;SEGUNDA;21;CHOPINZINHO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;17;M;BRANCA;HETEROSSEXUAL
2024;2;25;DOMINGO;22;PALMAS;SAO JOSE;Praticar Homicídio Culposo na Direção de Veículo;62;F;PARDA;
2024;2;25;DOMINGO;19;ITAPEJARA DO OESTE;BAIRRO FENIX;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;40;M;BRANCA;HETEROSSEXUAL
2024;2;12;SEGUNDA;22;SAO JOAO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;42;F;PARDA;
2024;2;3;SABADO;22;PALMAS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);1;F;BRANCA;
2024;2;2;SEXTA;19;PATO BRANCO;MORUMBI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PARDA;
2024;3;28;QUINTA;21;PALMAS;CALDEIRAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA;HETEROSSEXUAL
2024;3;22;SEXTA;20;PALMAS;CENTRO;Lesão Corporal com Resultado Morte;55;M;PARDA;
2024;3;24;DOMINGO;14;CHOPINZINHO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;65;F;;HETEROSSEXUAL
2024;3;14;QUINTA;20;CLEVELANDIA;SAO SEBASTIAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);55;M;PARDA;HETEROSSEXUAL
2024;3;9;SABADO;22;MANGUEIRINHA;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);62;M;BRANCA;
2024;3;3;DOMINGO;2;ITAPEJARA DO OESTE;BAIRRO CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;BRANCA;HETEROSSEXUAL
2024;4;16;TERCA;6;CLEVELANDIA;RODOVIA ESTADUAL;Praticar Homicídio Culposo na Direção de Veículo;58;M;;
2024;4;19;SEXTA;14;CORONEL DOMINGOS SOARES;PEDRAS BRANCAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);52;M;PARDA;
2024;4;9;TERCA;15;VITORINO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;46;M;;
2024;4;5;SEXTA;0;PALMAS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;65;M;;
2024;5;11;SABADO;6;PALMAS;SERRINHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);16;M;PARDA;
2024;5;10;SEXTA;18;PATO BRANCO;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;82;M;BRANCA;
2024;5;6;SEGUNDA;21;PATO BRANCO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;43;M;BRANCA;
2024;5;1;QUARTA;18;CHOPINZINHO;INTERIOR;Praticar Homicídio Culposo na Direção de Veículo;24;M;AMARELA;HETEROSSEXUAL
2024;6;26;QUARTA;6;PALMAS;ALTO DA GLORIA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;0,083;M;PARDA;
2024;6;23;DOMINGO;6;PALMAS;ESPLANADA;Praticar Homicídio Culposo na Direção de Veículo;67;M;PARDA;
2024;6;9;DOMINGO;22;PATO BRANCO;SANTO ANTONIO;Praticar Homicídio Culposo na Direção de Veículo;54;M;BRANCA;
2024;6;2;DOMINGO;20;SAO JORGE DO OESTE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;;;;
2024;6;2;DOMINGO;20;SAO JORGE DO OESTE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;58;M;;
2024;7;20;SABADO;2;CLEVELANDIA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;BRANCA;
2024;7;9;TERCA;21;PATO BRANCO;INDUSTRIAL;Lesão Corporal com Resultado Morte;47;M;BRANCA;
2024;7;2;TERCA;18;PALMAS;AEROPORTO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;BRANCA;
2024;7;7;DOMINGO;19;PALMAS;LAGOAO;Praticar Homicídio Culposo na Direção de Veículo;50;M;PARDA;
2024;7;5;SEXTA;1;PATO BRANCO;INDUSTRIAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA;
2024;7;2;TERCA;17;CLEVELANDIA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;56;M;PARDA;
2024;7;1;SEGUNDA;1;PATO BRANCO;SAO ROQUE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);0,16;F;BRANCA;
2024;8;24;SABADO;2;CORONEL VIVIDA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;F;PARDA;
2024;8;24;SABADO;2;CORONEL VIVIDA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);65;F;PARDA;
2024;8;18;DOMINGO;15;SAO JOAO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;28;F;PARDA;
2024;8;12;SEGUNDA;20;PATO BRANCO;PINHEIRINHO;Praticar Homicídio Culposo na Direção de Veículo;24;M;PARDA;
2024;8;11;DOMINGO;19;VITORINO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA;
2024;8;3;SABADO;12;PALMAS;DIVINO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA;
2024;9;30;SEGUNDA;20;CLEVELANDIA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;;
2024;9;30;SEGUNDA;10;SAO JOAO;LINHA JARACATIA;Praticar Homicídio Culposo na Direção de Veículo;53;M;BRANCA;
2024;9;30;SEGUNDA;3;CLEVELANDIA;EAPI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;PARDA;
2024;9;20;SEXTA;11;MANGUEIRINHA;COVO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;PARDA;
2024;9;6;SEXTA;14;PALMAS;ALTO DA GLORIA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;0,083;M;BRANCA;
2024;10;26;SABADO;20;CLEVELANDIA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;44;M;;
2024;10;26;SABADO;23;CLEVELANDIA;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;64;M;BRANCA;
2024;10;25;SEXTA;9;PATO BRANCO;SAO CRISTOVAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;BRANCA;
2024;10;20;DOMINGO;1;PATO BRANCO;PAGNONCELLI;Praticar Homicídio Culposo na Direção de Veículo;22;M;;
2024;10;19;SABADO;12;PATO BRANCO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;29;M;;
2024;10;18;SEXTA;3;PALMAS;CENTRO;Lesão Corporal com Resultado Morte;29;M;PRETA;
2024;10;2;QUARTA;22;PALMAS;DISSENHA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;0,083;M;BRANCA;
2024;11;30;SABADO;18;ITAPEJARA DO OESTE;BAIRRO FENIX;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;BRANCA;
2024;11;15;SEXTA;19;PATO BRANCO;ALVORADA;Praticar Homicídio Culposo na Direção de Veículo;22;M;BRANCA;
2024;11;7;QUINTA;22;CORONEL VIVIDA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);52;M;BRANCA;
2024;11;1;SEXTA;1;CHOPINZINHO;SAO MIGUEL;Feminicídio;18;F;BRANCA;
2024;11;1;SEXTA;1;CHOPINZINHO;SAO MIGUEL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;F;BRANCA;
2024;12;24;TERCA;10;ITAPEJARA DO OESTE;BAIRRO FENIX;Roubo com Resultado Morte;81;M;BRANCA;HETEROSSEXUAL
2024;12;22;DOMINGO;8;SAO JORGE DO OESTE;VITORIA;Feminicídio;46;F;AMARELA;
2024;12;22;DOMINGO;8;SAO JORGE DO OESTE;VITORIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);46;F;AMARELA;
2024;12;1;DOMINGO;21;CORONEL VIVIDA;PRIMAVERA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);60;M;BRANCA;
2023;1;3;TERCA;18;MANGUEIRINHA;;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;F;BRANCA;
2023;1;5;QUINTA;21;CLEVELANDIA;GOITACAZ;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);55;M;PARDA;
2023;1;10;TERCA;12;CLEVELANDIA;AREA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);54;M;;
2023;1;20;SEXTA;10;PALMAS;SENTIDO MANGUEIRINHA;Roubo com Resultado Morte;19;M;;
2023;1;24;TERCA;23;MANGUEIRINHA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;PARDA;
2023;1;25;QUARTA;23;ITAPEJARA DO OESTE;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);55;M;BRANCA;
2023;1;26;QUINTA;9;PALMAS;CASCATINHA;Feminicídio;48;F;BRANCA;HETEROSSEXUAL
2023;1;26;QUINTA;9;PALMAS;CASCATINHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);48;F;BRANCA;HETEROSSEXUAL
2023;1;27;SEXTA;0;PATO BRANCO;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;24;M;BRANCA;
2023;1;29;DOMINGO;10;CORONEL VIVIDA;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;BRANCA;
2023;2;4;SABADO;10;MANGUEIRINHA;COVO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA;
2023;2;8;QUARTA;17;CORONEL DOMINGOS SOARES;ZONA RURAL;Lesão Corporal com Resultado Morte;64;F;PARDA;
2023;2;13;SEGUNDA;1;PATO BRANCO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA;
2023;2;19;DOMINGO;21;VITORINO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;19;F;BRANCA;
2023;2;19;DOMINGO;21;VITORINO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;38;M;BRANCA;
2023;2;21;TERCA;1;CLEVELANDIA;BOM JESUS;Roubo com Resultado Morte;84;F;BRANCA;HETEROSSEXUAL
2023;3;5;DOMINGO;17;PATO BRANCO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;55;M;BRANCA;
2023;3;10;SEXTA;17;SAO JOAO;CENTRO;Roubo com Resultado Morte;83;F;BRANCA;
2023;3;11;SABADO;0;PATO BRANCO;ALVORADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);65;M;PARDA;
2023;3;12;DOMINGO;18;PALMAS;CALDEIRAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);48;M;PRETA;
2023;3;13;SEGUNDA;10;PALMAS;CALDEIRAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);60;M;BRANCA;
